fabio lauria,alessandro quattrone,RiboAbacus: a model trained on polyribosome images predicts ribosome density and translational efficiency from mammalian transcriptomes,2015
fabio lauria,guido sanguinetti,RiboAbacus: a model trained on polyribosome images predicts ribosome density and translational efficiency from mammalian transcriptomes,2015
fabio lauria,maurizio brigotti,RiboAbacus: a model trained on polyribosome images predicts ribosome density and translational efficiency from mammalian transcriptomes,2015
fabio lauria,yari ciribilli,RiboAbacus: a model trained on polyribosome images predicts ribosome density and translational efficiency from mammalian transcriptomes,2015
fabio lauria,alberto inga,RiboAbacus: a model trained on polyribosome images predicts ribosome density and translational efficiency from mammalian transcriptomes,2015
michael wooldridge,j. agusti,A Lifecycle for Models of Large Multi-Agent Systems,2002
michael wooldridge,julian bradfield,Partial-order Boolean games:  informational independence in a logic-based model of strategic interaction,2016
michael wooldridge,mark parsons,A Lifecycle for Models of Large Multi-Agent Systems,2002
michael wooldridge,carles sierra,A Lifecycle for Models of Large Multi-Agent Systems,2002
michael wooldridge,grant robertson,A Lifecycle for Models of Large Multi-Agent Systems,2002
michael wooldridge,chris walton,A Lifecycle for Models of Large Multi-Agent Systems,2002
michael wooldridge,wamberto vasconcelos,A Lifecycle for Models of Large Multi-Agent Systems,2002
ling-hui chen,ling-hui chen,A Deep Generative Architecture for Postfiltering in Statistical Parametric Speech Synthesis,2015
ling-hui chen,tuomo raitio,A Deep Generative Architecture for Postfiltering in Statistical Parametric Speech Synthesis,2015
ling-hui chen,daisuke saito,The Voice Conversion Challenge 2016,2016
ling-hui chen,junichi yamagishi,A Deep Generative Architecture for Postfiltering in Statistical Parametric Speech Synthesis,2015
ling-hui chen,mirjam wester,The Voice Conversion Challenge 2016,2016
ling-hui chen,zhizheng wu,The Voice Conversion Challenge 2016,2016
klaus pawelzik,michael herrmann,Self-Localization of Autonomous Robots by Hidden Representations,1999
klaus pawelzik,bailu si,Robot Exploration by Subjectively Maximizing Objective Information Gain,2004
klaus pawelzik,theo geisel,Self-Localization of Autonomous Robots by Hidden Representations,1999
cemal hanilc,tomi kinnunen,ASVspoof: the Automatic Speaker Verification Spoofing and Countermeasures Challenge,2017
cemal hanilc,junichi yamagishi,ASVspoof: the Automatic Speaker Verification Spoofing and Countermeasures Challenge,2017
cemal hanilc,zhizheng wu,ASVspoof: the Automatic Speaker Verification Spoofing and Countermeasures Challenge,2017
cemal hanilc,massimiliano todisco,ASVspoof: the Automatic Speaker Verification Spoofing and Countermeasures Challenge,2017
luca boccassi,marwan fayed,Binder: a system to aggregate multiple internet gateways in community networks,2013
d. helbing,patrick hayes,Theoretical and technological building blocks for an innovation accelerator,2012
d. helbing,amrey krause,Towards a living earth simulator,2012
d. helbing,m. haklay,Towards a global participatory platform,2012
d. helbing,t. buecheler,Theoretical and technological building blocks for an innovation accelerator,2012
d. helbing,massimo paolucci,Towards a living earth simulator,2012
d. helbing,hugo gilbert,Towards a living earth simulator,2012
d. helbing,hubert shum,Towards a global participatory platform,2012
d. helbing,s. freitas,Towards a global participatory platform,2012
d. helbing,y. charalabidis,Towards a global participatory platform,2012
d. helbing,joshua gross,Towards a living earth simulator,2012
d. helbing,p. slusallek,Towards a living earth simulator,2012
d. helbing,ludwig schmidt,Towards a global participatory platform,2012
d. helbing,a. blandford,Towards a living earth simulator,2012
d. helbing,c. goble,Theoretical and technological building blocks for an innovation accelerator,2012
d. helbing,p. argyrakis,Towards a living earth simulator,2012
d. helbing,d. kossman,Towards a living earth simulator,2012
d. helbing,o. sorkine,Towards a living earth simulator,2012
d. helbing,martin harmelen,Theoretical and technological building blocks for an innovation accelerator,2012
d. helbing,paul groth,Theoretical and technological building blocks for an innovation accelerator,2012
d. helbing,m. jelasity,Towards a global participatory platform,2012
d. helbing,b.-o. linn?r,Towards a living earth simulator,2012
d. helbing,i. dunwell,Towards a global participatory platform,2012
d. helbing,p. koumoutsakos,Towards a living earth simulator,2012
d. helbing,j. kohlhammer,Towards a global participatory platform,2012
d. helbing,s. decker,Theoretical and technological building blocks for an innovation accelerator,2012
d. helbing,jeremy pitt,Towards a global participatory platform,2012
d. helbing,r.w. sumner,Towards a global participatory platform,2012
d. helbing,christopher bishop,Towards a global participatory platform,2012
d. helbing,f. grey,Towards a global participatory platform,2012
carol robbins,rudolf rubsamen,Low-voltage activated Kv1.1 subunits are crucial for the processing of sound source location in the lateral superior olive in mice,2011
carol robbins,cornelia kopp-scheinpflug,Low-voltage activated Kv1.1 subunits are crucial for the processing of sound source location in the lateral superior olive in mice,2011
t. rutherford,r. cahn,The Well-Tempered Computer [and Discussion],1994
t. rutherford,peter clarke,The Well-Tempered Computer [and Discussion],1994
j. tygar,fuching chi,Exploiting Machine Learning to Subvert Your Spam Filter,2008
j. tygar,udam saini,Exploiting Machine Learning to Subvert Your Spam Filter,2008
j. tygar,anthony joseph,Exploiting Machine Learning to Subvert Your Spam Filter,2008
j. tygar,benjamin rubinstein,Exploiting Machine Learning to Subvert Your Spam Filter,2008
j. tygar,charles sutton,Exploiting Machine Learning to Subvert Your Spam Filter,2008
e. ozer,babak falsafi,Scale-out processors,2012
e. ozer,d. jevdjic,Scale-out processors,2012
e. ozer,m. ferdman,Scale-out processors,2012
e. ozer,stavros volos,Scale-out processors,2012
e. ozer,a. adileh,Scale-out processors,2012
e. ozer,p. lotfi-kamran,Scale-out processors,2012
e. ozer,javier picorel,Scale-out processors,2012
ferenc nagy,oksana sorokina,"A switchable light-input, light-output system modelled and constructed in yeast",2009
ferenc nagy,anita kapus,"A switchable light-input, light-output system modelled and constructed in yeast",2009
ferenc nagy,andrew millar,"A switchable light-input, light-output system modelled and constructed in yeast",2009
ferenc nagy,kata terecskei,"A switchable light-input, light-output system modelled and constructed in yeast",2009
ferenc nagy,laura dixon,"A switchable light-input, light-output system modelled and constructed in yeast",2009
huda khayrallah,philipp koehn,The JHU Machine Translation Systems for WMT 2016,2016
huda khayrallah,biman gujral,Translation of Unknown Words in Low Resource Languages,2016
huda khayrallah,matt post,The JHU Machine Translation Systems for WMT 2016,2016
huda khayrallah,shuoyang ding,The JHU Machine Translation Systems for WMT 2016,2016
andrew fugard,alan bundy,What is a proof?,2005
chara tsoukala,philipp koehn,Advanced Computer Aided Translation with a Web-Based Workbench,2013
chara tsoukala,daniel ortiz,Advanced Computer Aided Translation with a Web-Based Workbench,2013
chara tsoukala,vicent alabau,Advanced Computer Aided Translation with a Web-Based Workbench,2013
chara tsoukala,luis leiva,Advanced Computer Aided Translation with a Web-Based Workbench,2013
chara tsoukala,francisco casacuberta,Advanced Computer Aided Translation with a Web-Based Workbench,2013
chara tsoukala,ulrich germann,Interactive translation prediction versus conventional post-editing in practice: a study with the CasMaCat workbench,2014
chara tsoukala,robin hill,Interactive translation prediction versus conventional post-editing in practice: a study with the CasMaCat workbench,2014
chara tsoukala,jesus gonzalez-rubio,CASMACAT: An Open Source Workbench for Advanced Computer Aided Translation,2013
chara tsoukala,enrique vidal,Interactive translation prediction versus conventional post-editing in practice: a study with the CasMaCat workbench,2014
chara tsoukala,german sanchis,Advanced Computer Aided Translation with a Web-Based Workbench,2013
chara tsoukala,christian buck,Advanced Computer Aided Translation with a Web-Based Workbench,2013
chara tsoukala,chara tsoukala,Interactive translation prediction versus conventional post-editing in practice: a study with the CasMaCat workbench,2014
chara tsoukala,german sanchis-trilles,CASMACAT: An Open Source Workbench for Advanced Computer Aided Translation,2013
herve glotin,concetto spampinato,Are multimedia identification tools biodiversity-friendly?,2014
herve glotin,pierre bonnet,Are multimedia identification tools biodiversity-friendly?,2014
herve glotin,bob fisher,Are multimedia identification tools biodiversity-friendly?,2014
herve glotin,herve goeau,LifeCLEF 2015: Multimedia Life Species Identification Challenges,2015
herve glotin,robert planque,LifeCLEF 2015: Multimedia Life Species Identification Challenges,2015
herve glotin,alexis joly,Are multimedia identification tools biodiversity-friendly?,2014
robert proctor,malcolm atkinson,Widening Uptake of e Infrastructure Services,2008
robert proctor,paul taylor,Eliciting requirements for a mammography training application,2008
robert proctor,alex voss,Widening Uptake of e Infrastructure Services,2008
robert proctor,rob proctor,Eliciting requirements for a mammography training application,2008
robert proctor,marzieh asgari-targhi,Widening Uptake of e Infrastructure Services,2008
robert proctor,gordon hughes,Widening Uptake of e Infrastructure Services,2008
robert dale,andrew gargett,Report on the Second NLG Challenge on Generating Instructions in Virtual Environments (GIVE-2),2010
robert dale,alexander koller,Report on the Second NLG Challenge on Generating Instructions in Virtual Environments (GIVE-2),2010
robert dale,justine cassell,Report on the Second NLG Challenge on Generating Instructions in Virtual Environments (GIVE-2),2010
robert dale,johanna moore,Report on the Second NLG Challenge on Generating Instructions in Virtual Environments (GIVE-2),2010
robert dale,kristina striegnitz,Report on the Second NLG Challenge on Generating Instructions in Virtual Environments (GIVE-2),2010
robert dale,sara dalzel-job,Validating the Web-based Evaluation of NLG Systems,2009
robert dale,robert dale,Report on the Second NLG Challenge on Generating Instructions in Virtual Environments (GIVE-2),2010
robert dale,jon oberlander,Report on the Second NLG Challenge on Generating Instructions in Virtual Environments (GIVE-2),2010
wenzel lothar,ram ramamoorthy,"A Rapid Prototyping Tool for Embedded, Real-Time Hierarchical Control Systems",2008
xin dong,zhe fan,Keys for Graphs,2015
xin dong,sotirios terzis,Efficient Delegated Private Set Intersection on Outsourced Private Datasets,2017
xin dong,r. metere,Efficient Delegated Private Set Intersection on Outsourced Private Datasets,2017
xin dong,wenfei fan,Keys for Graphs,2015
xin dong,chao tian,Keys for Graphs,2015
xiaogang wang,xavier alameda-pineda,Emerging Topics in Learning from Noisy and Missing Data,2016
xiaogang wang,xueming li,"A survey on heterogeneous face recognition: Sketch, infra-red, 3D and low-resolution",2016
xiaogang wang,shuxin ouyang,"A survey on heterogeneous face recognition: Sketch, infra-red, 3D and low-resolution",2016
xiaogang wang,nicu sebe,Emerging Topics in Learning from Noisy and Missing Data,2016
a. blandford,b.-o. linn?r,Towards a living earth simulator,2012
a. blandford,p. argyrakis,Towards a living earth simulator,2012
a. blandford,r.w. sumner,Towards a living earth simulator,2012
a. blandford,amrey krause,Towards a living earth simulator,2012
a. blandford,p. koumoutsakos,Towards a living earth simulator,2012
a. blandford,s. freitas,Towards a living earth simulator,2012
a. blandford,o. sorkine,Towards a living earth simulator,2012
a. blandford,d. kossman,Towards a living earth simulator,2012
a. blandford,joshua gross,Towards a living earth simulator,2012
a. blandford,massimo paolucci,Towards a living earth simulator,2012
a. blandford,p. slusallek,Towards a living earth simulator,2012
a. blandford,j. kohlhammer,Towards a living earth simulator,2012
a. blandford,hugo gilbert,Towards a living earth simulator,2012
stephen chong,nate foster,Provenance: A Future History,2009
stephen chong,james cheney,Provenance: A Future History,2009
stephen chong,stijn vansummeren,Provenance: A Future History,2009
milana filatenkova,meriem karoui,Quantitative genomic analysis of RecA protein binding during DNA double-strand break repair reveals RecBCD action in vivo,2015
gerrit hilgen,cesar ramirez,"Unsupervised spike sorting for large scale, high density multielectrode arrays",2017
gerrit hilgen,diego sona,"Unsupervised spike sorting for large scale, high density multielectrode arrays",2017
gerrit hilgen,martino sindaci,"Unsupervised spike sorting for large scale, high density multielectrode arrays",2017
gerrit hilgen,bruno cessac,Pan-retinal characterisation of Light Responses from Ganglion Cells in the Developing Mouse Retina,2017
gerrit hilgen,pierre kornprobst,Pan-retinal characterisation of Light Responses from Ganglion Cells in the Developing Mouse Retina,2017
gerrit hilgen,vittorio murino,"Unsupervised spike sorting for large scale, high density multielectrode arrays",2017
gerrit hilgen,luca berdondini,"Unsupervised spike sorting for large scale, high density multielectrode arrays",2017
gerrit hilgen,albert encinas,"Unsupervised spike sorting for large scale, high density multielectrode arrays",2017
gerrit hilgen,simona ullo,"Unsupervised spike sorting for large scale, high density multielectrode arrays",2017
gerrit hilgen,francesca zanacchi,"Unsupervised spike sorting for large scale, high density multielectrode arrays",2017
gerrit hilgen,alessandro maccione,"Unsupervised spike sorting for large scale, high density multielectrode arrays",2017
gerrit hilgen,sahar pirmoradian,Pan-retinal characterisation of Light Responses from Ganglion Cells in the Developing Mouse Retina,2017
gerrit hilgen,gerrit hilgen,"Unsupervised spike sorting for large scale, high density multielectrode arrays",2017
rainer heintzmann,ivana sestak,Localisation microscopy with quantum dots using non-negative matrix factorisation,2014
rainer heintzmann,christopher williams,Localisation microscopy using quantum dots,2010
mario antonioletti,hanghang qi,OGSA-DAI Usage Scenarios and Behaviour  Determining Good Practice,2004
mario antonioletti,tom sugden,A new Architecture for OGSA-DAI,2005
mario antonioletti,patrick dantressangle,OGSA-DAI Status and Benchmarks,2005
mario antonioletti,charaka palansuriya,Introduction to OGSA-DAI Services,2005
mario antonioletti,amrey krause,OGSA-DAI: Middleware for Data Integration: Selected Applications,2008
mario antonioletti,dave pearson,The design and implementation of Grid database services in OGSA-DAI,2005
mario antonioletti,david vyvyan,OGSA-DAI Status and Benchmarks,2005
mario antonioletti,wayne davies,OGSA-DAI Usage Scenarios and Behaviour  Determining Good Practice,2004
mario antonioletti,jeremy nowell,OGSA-DAI: Two Years On in OGSA-DAI,2004
mario antonioletti,kostas tourlas,A new Architecture for OGSA-DAI,2005
mario antonioletti,steven lynden,Web Services Data Access and Integration  The Core (WS-DAI) Specification,2012
mario antonioletti,paul watson,A new Architecture for OGSA-DAI,2005
mario antonioletti,michael jackson,A new Architecture for OGSA-DAI,2005
mario antonioletti,neil hardman,The design and implementation of Grid database services in OGSA-DAI,2005
mario antonioletti,elias theocharopoulos,OGSA-DAI: Middleware for Data Integration: Selected Applications,2008
mario antonioletti,paul jackson,Profiling OGSA-DAI Performance for Common Use Patterns,2006
mario antonioletti,robert baxter,A new Architecture for OGSA-DAI,2005
mario antonioletti,malcolm atkinson,A new Architecture for OGSA-DAI,2005
mario antonioletti,kostas karasavvas,A new Architecture for OGSA-DAI,2005
mario antonioletti,amy krause,OGSA-DAI 3.0  The Whats and the Whys,2007
mario antonioletti,alastair hume,A new Architecture for OGSA-DAI,2005
mario antonioletti,neil hong,A new Architecture for OGSA-DAI,2005
mario antonioletti,susan malaika,Web Services Data Access and Integration  The Core (WS-DAI) Specification,2012
mario antonioletti,nicola mcdonnell,OGSA-DAI 3.0  The Whats and the Whys,2007
mario antonioletti,malcolm illingworth,OGSA-DAI 3.0  The Whats and the Whys,2007
mario antonioletti,neil chue-hong,The design and implementation of Grid database services in OGSA-DAI,2005
mario antonioletti,jennifer schopf,A new Architecture for OGSA-DAI,2005
mario antonioletti,tilaye alemu,Integrating distributed data sources with OGSA-DAI DQP and Views,2010
mario antonioletti,brian collins,The design and implementation of Grid database services in OGSA-DAI,2005
mario antonioletti,george hicken,OGSA-DAI: Two Years On in OGSA-DAI,2004
mario antonioletti,mark parsons,OGSA-DAI: Middleware for Data Integration: Selected Applications,2008
mario antonioletti,andrew borley,A new Architecture for OGSA-DAI,2005
mario antonioletti,norman paton,A new Architecture for OGSA-DAI,2005
mario antonioletti,giuseppe riccardi,Web Services Data Access and Integration  The Core (WS-DAI) Specification,2012
sean tull,pau moliner,Space in monoidal categories,2017
daniel duma,ewan klein,Applying Argumentative Zoning and CoreSC to context-based citation recommendation,2016
daniel duma,james ravenscroft,Applying Argumentative Zoning and CoreSC to context-based citation recommendation,2016
daniel duma,daniel duma,Context Matters: Towards Extracting a Citations Context Using Linguistic Features,2016
daniel duma,amanda clare,Applying Argumentative Zoning and CoreSC to context-based citation recommendation,2016
daniel duma,charles sutton,Context Matters: Towards Extracting a Citations Context Using Linguistic Features,2016
yi-jian wu,mirjam wester,Speaker adaptation and the evaluation of speaker similarity in the EMIME speech-to-speech translation project,2010
yi-jian wu,heiga zen,The HTS-2008 System: Yet Another Evaluation of the Speaker-Adaptive HMM-based Speech Synthesis System in The 2008 Blizzard Challenge,2008
yi-jian wu,matt shannon,Speaker adaptation and the evaluation of speaker similarity in the EMIME speech-to-speech translation project,2010
yi-jian wu,keiichiro oura,Speaker adaptation and the evaluation of speaker similarity in the EMIME speech-to-speech translation project,2010
yi-jian wu,keiichi tokuda,Speaker adaptation and the evaluation of speaker similarity in the EMIME speech-to-speech translation project,2010
yi-jian wu,philip garner,Speaker adaptation and the evaluation of speaker similarity in the EMIME speech-to-speech translation project,2010
yi-jian wu,yi-jian wu,Speaker adaptation and the evaluation of speaker similarity in the EMIME speech-to-speech translation project,2010
yi-jian wu,junichi yamagishi,Speaker adaptation and the evaluation of speaker similarity in the EMIME speech-to-speech translation project,2010
yi-jian wu,matthew gibson,Speaker adaptation and the evaluation of speaker similarity in the EMIME speech-to-speech translation project,2010
yi-jian wu,yong guan,Speaker adaptation and the evaluation of speaker similarity in the EMIME speech-to-speech translation project,2010
yi-jian wu,reima karhila,Speaker adaptation and the evaluation of speaker similarity in the EMIME speech-to-speech translation project,2010
yi-jian wu,lakshmi saheer,Speaker adaptation and the evaluation of speaker similarity in the EMIME speech-to-speech translation project,2010
yi-jian wu,oliver watts,Thousands of Voices for HMM-Based Speech Synthesis-Analysis and Application of TTS Systems Built on Various ASR Corpora,2010
harish subramanian,subramanian ramamoorthy,"Designing Safe, Profitable Automated Stock Trading Agents Using Evolutionary Algorithms",2006
harish subramanian,benjamin kuipers,"Designing Safe, Profitable Automated Stock Trading Agents Using Evolutionary Algorithms",2006
arnaud sahuguet,peter buneman,Beyond XML Query Languages,1998
arnaud sahuguet,arnaud sahuguet,Beyond XML Query Languages,1998
arnaud sahuguet,wenfei fan,Beyond XML Query Languages,1998
arnaud sahuguet,wang-chiew tan,Beyond XML Query Languages,1998
zhigang sun,qi su,Using NetMagic to Observe Fine-grained Per-flow Latency Measurements,2011
zhigang sun,myungjin lee,Using NetMagic to Observe Fine-grained Per-flow Latency Measurements,2011
zhigang sun,chunbo jia,Using NetMagic to Observe Fine-grained Per-flow Latency Measurements,2011
hongjun lu,rajeev rastogi,Query Translation from XPath to SQL in the Presence of Recursive DTDs,2005
hongjun lu,wenfei fan,Query Translation from XPath to SQL in the Presence of Recursive DTDs,2005
hongjun lu,jeffrey yu,Query Translation from XPath to SQL in the Presence of Recursive DTDs,2005
marie-cecile robert,edouard bertrand,Processivity and Coupling in Messenger RNA Transcription,2010
marie-cecile robert,ross alexander,Processivity and Coupling in Messenger RNA Transcription,2010
vincenzo deufemia,matteo cavaliere,Further results on time-free P systems,2006
alex carmichael,richard shillcock,Validating a standardised test battery for synesthesia: Does the Synesthesia Battery reliably detect synesthesia?,2015
alex carmichael,matthew down,Validating a standardised test battery for synesthesia: Does the Synesthesia Battery reliably detect synesthesia?,2015
alex carmichael,scott milne,Are guidelines enough? An introduction to designing Web sites accessible to older people,2005
alex carmichael,d. sloan,Are guidelines enough? An introduction to designing Web sites accessible to older people,2005
alex carmichael,peter gregor,Are guidelines enough? An introduction to designing Web sites accessible to older people,2005
alex carmichael,maggie morgan,The use of theatre in requirements gathering and usability studies,2006
alex carmichael,david eagleman,Validating a standardised test battery for synesthesia: Does the Synesthesia Battery reliably detect synesthesia?,2015
peter kunszt,malcolm atkinson,"Data Access, Integration, and Management",2003
peter kunszt,ann chervenak,"Data Access, Integration, and Management",2003
peter kunszt,dave pearson,"Data Access, Integration, and Management",2003
peter kunszt,norman paton,"Data Access, Integration, and Management",2003
peter kunszt,paul watson,"Data Access, Integration, and Management",2003
john hewson,john hewson,Constraint-based Autonomic Reconfiguration,2013
john hewson,andrew gordon,Constraint-based Autonomic Reconfiguration,2013
marlene behrmann,michael mozer,Learning to segment images using dynamic feature binding,1992
marlene behrmann,richard zemel,Learning to segment images using dynamic feature binding,1992
marlene behrmann,christopher williams,Learning to segment images using dynamic feature binding,1992
maurizio brigotti,lorenzo montanaro,RiboAbacus: a model trained on polyribosome images predicts ribosome density and translational efficiency from mammalian transcriptomes,2015
maurizio brigotti,andrea pugliese,RiboAbacus: a model trained on polyribosome images predicts ribosome density and translational efficiency from mammalian transcriptomes,2015
maurizio brigotti,lorenzo lunelli,RiboAbacus: a model trained on polyribosome images predicts ribosome density and translational efficiency from mammalian transcriptomes,2015
maurizio brigotti,guido sanguinetti,RiboAbacus: a model trained on polyribosome images predicts ribosome density and translational efficiency from mammalian transcriptomes,2015
maurizio brigotti,alessandro quattrone,RiboAbacus: a model trained on polyribosome images predicts ribosome density and translational efficiency from mammalian transcriptomes,2015
maurizio brigotti,yari ciribilli,RiboAbacus: a model trained on polyribosome images predicts ribosome density and translational efficiency from mammalian transcriptomes,2015
maurizio brigotti,alberto inga,RiboAbacus: a model trained on polyribosome images predicts ribosome density and translational efficiency from mammalian transcriptomes,2015
martin klein,lyudmila balakireva,Scholarly Context Not Found: One in Five Articles Suffers from Reference Rot,2014
martin klein,harihar shankar,Scholarly Context Not Found: One in Five Articles Suffers from Reference Rot,2014
martin klein,martin klein,No More 404s: Predicting Referenced Link Rot in Scholarly Articles for Pro-Active Archiving,2015
martin klein,robert sanderson,Scholarly Context Not Found: One in Five Articles Suffers from Reference Rot,2014
siobhan magee,deborah maxwell,Exploring incentivisation in design,2014
siobhan magee,a hudson-smith,The Haggle-O-Tron: design intervention in secondhand retail,2014
siobhan magee,eric laurier,The Haggle-O-Tron: design intervention in secondhand retail,2014
siobhan magee,martin jode,The Haggle-O-Tron: design intervention in secondhand retail,2014
ted sanders,jon oberlander,Levels of Representation in Discourse Relations,2002
ted sanders,alistair knott,Levels of Representation in Discourse Relations,2002
gregory coppola,tejaswini deoskar,Simple Semi-Supervised Learning for Prepositional Phrase Attachment,2011
gregory coppola,gregory coppola,Simple Semi-Supervised Learning for Prepositional Phrase Attachment,2011
gregory coppola,alexandra birch,Simple Semi-Supervised Learning for Prepositional Phrase Attachment,2011
r. rabinovich,andrew bates,Simultaneous Activity and Respiratory Monitoring Using an Accelerometer,2011
r. rabinovich,r. rabinovich,Simultaneous Activity and Respiratory Monitoring Using an Accelerometer,2011
r. rabinovich,damal arvind,Simultaneous Activity and Respiratory Monitoring Using an Accelerometer,2011
r. rabinovich,richard mann,Simultaneous Activity and Respiratory Monitoring Using an Accelerometer,2011
r. rabinovich,w. macnee,Simultaneous Activity and Respiratory Monitoring Using an Accelerometer,2011
tobias koch,nigel topham,Scalable multi-core simulation using parallel dynamic binary translation,2011
tobias koch,anshuman dasgupta,Exploiting Function Similarity for Code Size Reduction,2014
tobias koch,tobias koch,Scalable multi-core simulation using parallel dynamic binary translation,2011
tobias koch,bjorn franke,Scalable multi-core simulation using parallel dynamic binary translation,2011
tobias koch,oscar almer,Scalable multi-core simulation using parallel dynamic binary translation,2011
kirill peskov,frank tobin,Kinetic modeling of ace operon genetic regulation in Escherichia coli,2008
kirill peskov,tatiana plyusnina,Kinetic Modeling of E. coli Enzymes: Integration of in vitro Experimental Data,2009
kirill peskov,klaus prank,Kinetic modeling of ace operon genetic regulation in Escherichia coli,2008
kirill peskov,eugeny metelkin,Kinetic Modeling of E. coli Enzymes: Integration of in vitro Experimental Data,2009
kirill peskov,tatiana karelina,Kinetic Modeling as a Tool to Integrate Multilevel Dynamic Experimental Data,2009
kirill peskov,aleksander dorodnov,Kinetic Modeling as a Tool to Integrate Multilevel Dynamic Experimental Data,2009
kirill peskov,oleg demin,DBSolve Optimum: a software package for kinetic modeling which allows dynamic visualization of simulation results,2010
kirill peskov,natalia bagrova,Kinetic Modeling as a Tool to Integrate Multilevel Dynamic Experimental Data,2009
kirill peskov,sergey smirnov,Kinetic Modeling as a Tool to Integrate Multilevel Dynamic Experimental Data,2009
kirill peskov,ekaterina mogilevskaya,Kinetic Modeling of E. coli Enzymes: Integration of in vitro Experimental Data,2009
peter davis,samuel popper,Extending Metadata Definitions by Automatically Extracting and Organizing Glossary Definitions,2003
peter davis,andrew philpot,Extending Metadata Definitions by Automatically Extracting and Organizing Glossary Definitions,2003
peter davis,ulrich germann,Extending Metadata Definitions by Automatically Extracting and Organizing Glossary Definitions,2003
robert nishihara,ryan adams,Parallel MCMC with Generalized Elliptical Slice Sampling,2014
robert nishihara,iain murray,Parallel MCMC with Generalized Elliptical Slice Sampling,2014
ned garnett,malcolm atkinson,Century-of-Information Research (CIR): A Strategy for Research and Innovation in the Century of Information,2009
ned garnett,david roure,Century-of-Information Research (CIR): A Strategy for Research and Innovation in the Century of Information,2009
ned garnett,chris rusbridge,Century-of-Information Research (CIR): A Strategy for Research and Innovation in the Century of Information,2009
ned garnett,robert gurney,Century-of-Information Research (CIR): A Strategy for Research and Innovation in the Century of Information,2009
ned garnett,peter coveney,Century-of-Information Research (CIR): A Strategy for Research and Innovation in the Century of Information,2009
ned garnett,the group,Century-of-Information Research (CIR): A Strategy for Research and Innovation in the Century of Information,2009
ned garnett,lorna hughes,Century-of-Information Research (CIR): A Strategy for Research and Innovation in the Century of Information,2009
ned garnett,paul watson,Century-of-Information Research (CIR): A Strategy for Research and Innovation in the Century of Information,2009
ned garnett,david ingram,Century-of-Information Research (CIR): A Strategy for Research and Innovation in the Century of Information,2009
ned garnett,paul jeffreys,Century-of-Information Research (CIR): A Strategy for Research and Innovation in the Century of Information,2009
ned garnett,liz lyon,Century-of-Information Research (CIR): A Strategy for Research and Innovation in the Century of Information,2009
ned garnett,rob procter,Century-of-Information Research (CIR): A Strategy for Research and Innovation in the Century of Information,2009
ned garnett,ian osborne,Century-of-Information Research (CIR): A Strategy for Research and Innovation in the Century of Information,2009
ned garnett,ron perrott,Century-of-Information Research (CIR): A Strategy for Research and Innovation in the Century of Information,2009
ned garnett,neil geddes,Century-of-Information Research (CIR): A Strategy for Research and Innovation in the Century of Information,2009
e. hofstetter,mark rossum,Density of states of disordered systems,1994
nicolas brunel,mark rossum,Lapicque's 1907 paper: from frogs to integrate-and-fire,2007
edward grattan,jim mullin,Exploring Why Virtual Teamworking is Effective in the Lab but More Difficult in the Workplace,2005
edward grattan,jay bal,Exploring Why Virtual Teamworking is Effective in the Lab but More Difficult in the Workplace,2005
edward grattan,jean carletta,Exploring Why Virtual Teamworking is Effective in the Lab but More Difficult in the Workplace,2005
edward grattan,anne anderson,Exploring Why Virtual Teamworking is Effective in the Lab but More Difficult in the Workplace,2005
andre gaschler,simon keizer,Handling uncertain input in multi-user human-robot interaction,2014
andre gaschler,amy isard,Two people walk into a bar: dynamic multi-party social interaction with a robot agent,2012
andre gaschler,maria pateraki,Two people walk into a bar: dynamic multi-party social interaction with a robot agent,2012
andre gaschler,mary foster,Two people walk into a bar: dynamic multi-party social interaction with a robot agent,2012
steven willmott,alison richardson,Adversarial Planning in Complex Domains,1998
steven willmott,julian richardson,An Adversarial Planning Approach to Go,1999
steven willmott,alan bundy,An Adversarial Planning Approach to Go,1999
steven willmott,john levine,An Adversarial Planning Approach to Go,1999
andre lieutier,abbas edalat,The convex hull in a new model of computation,2001
manabendra bhuyan,rajib bandyopadhyay,Monitoring of black tea fermentation process using electronic nose,2007
manabendra bhuyan,bipan tudu,Monitoring of black tea fermentation process using electronic nose,2007
manabendra bhuyan,santanu sabhapandit,Detection of optimum fermentation time for black tea manufacturing using electronic nose,2007
manabendra bhuyan,nabarun bhattacharyya,Monitoring of black tea fermentation process using electronic nose,2007
manabendra bhuyan,sohan seth,Monitoring of black tea fermentation process using electronic nose,2007
markus killer,martin volk,From multilingual web-archives to parallel treebanks in five minutes,2011
np kaimatchnikov,el shevelev,Factographic data bank on enzymes and metabolic pathways,1989
np kaimatchnikov,ia yunus,Factographic data bank on enzymes and metabolic pathways,1989
np kaimatchnikov,ee selkov,Factographic data bank on enzymes and metabolic pathways,1989
laura perez-beltrachini,ximena juarez-castro,Quelo Natural Language Interface: Generating queries and answer descriptions,2014
laura perez-beltrachini,rania mohammed,Category-Driven Content Selection,2016
laura perez-beltrachini,benjamin gottesman,Using regular tree grammars to enhance sentence realisation,2011
laura perez-beltrachini,ingrid falk,Representation of linguistic and domain knowledge for second language learning in virtual worlds,2012
laura perez-beltrachini,laura perez-beltrachini,Creating Training Corpora for NLG Micro-Planning,2017
